,Stopwords?,References Preserved?,Training Algorithm,Ngrams?,Dimensions,Window,Minimum Count Threshold,Number of Training Epochs,Pearson Correlation Coefficient,Pearson Correlation Coefficient P-Value,Spearman Correlation Coefficient,Spearman Correlation Coefficient P-Value,Unknown Word Pairs,Overall Analogy Accuracy (%)
634,False,False,Word2Vec,False,256,8,20,5,0.20720579131665617,0.35483717999340886,0.1678017747105325,0.4554046851862623,0.0,9.090909090909092
635,False,True,FastText,True,256,20,5,20,0.10214895039446434,0.651023910642818,0.15022794019692945,0.5045781418998159,0.0,0.0
636,False,False,Word2Vec,False,256,2,5,8,0.15756404296879348,0.48374298336703697,0.035714566914741716,0.8746241002719255,0.0,0.0
637,False,False,Word2Vec,False,256,8,5,2,0.2179104728946654,0.3299553379327429,0.11961545427000798,0.595968517711791,0.0,18.181818181818183
638,True,True,Word2Vec,False,256,20,10,5,0.2868081917015074,0.19562539146547353,0.2505688662907276,0.26070395078873676,0.0,0.0
639,False,False,FastText,False,128,20,10,20,0.22097815547049027,0.32302217794768096,0.13378790145839753,0.5527998694448746,0.0,0.0
640,False,False,FastText,True,256,20,20,5,0.14864001221574188,0.5091446838422432,0.20181564796266752,0.36776814629750365,0.0,0.0
641,True,True,FastText,True,128,20,10,20,0.21704007292062974,0.33193856034631497,0.10090782398133376,0.6550081435111077,0.0,0.0
642,False,True,FastText,False,256,8,50,20,0.05009202776992525,0.8247994669140721,0.02834489437677914,0.900354554320981,0.0,0.0
643,False,False,Word2Vec,False,64,8,20,20,0.2677795839513053,0.22826546925122332,0.1388899824462178,0.5376143024372451,0.0,9.090909090909092
644,False,True,FastText,True,32,2,20,5,0.14606461236395565,0.5165931971919082,0.026077302826636808,0.9082922893770146,0.0,0.0
645,False,False,Word2Vec,False,64,20,10,20,0.32134498540391954,0.1447672131209302,0.21258670782584355,0.34219643761560714,0.0,0.0
646,False,False,Word2Vec,False,128,20,50,5,0.26937428629262455,0.2254007791743198,0.1689355704856037,0.4523203615742296,0.0,0.0
647,True,False,Word2Vec,False,128,8,50,5,0.15909454642891577,0.4794512695596037,0.06065807396630737,0.788583292390677,0.0,9.090909090909092
648,False,False,Word2Vec,True,64,8,50,5,0.36673612225157287,0.09318794922374185,0.2443329895278362,0.2731477043164988,0.0,18.181818181818183
649,False,True,FastText,True,128,8,50,5,0.18493350421984975,0.40998228341349163,0.19387907753716932,0.38729267428458003,0.0,0.0
650,True,False,Word2Vec,True,64,8,50,5,0.33034206868608773,0.1332211542032501,0.18027352823631534,0.4220842629199203,0.0,9.090909090909092
651,True,False,Word2Vec,True,64,20,20,20,0.4257297844479885,0.048217598027939436,0.32766697899556685,0.13658304735512283,0.0,0.0
652,True,False,FastText,False,64,20,20,5,0.17068416729627967,0.4475849971977768,0.078798806367446,0.7274139600953191,0.0,9.090909090909092
653,True,False,FastText,False,256,8,20,20,0.10253619823984136,0.6497826514399446,0.07823190847991043,0.7293035314417546,0.0,0.0
654,True,False,Word2Vec,False,256,8,10,5,0.1855774742173375,0.4083250069081757,0.07029533805441227,0.7559124058519983,0.0,0.0
655,False,False,Word2Vec,False,256,8,20,20,0.19577675985057022,0.3825720621329616,0.08503468313033742,0.7067317015103489,0.0,0.0
656,True,False,FastText,False,128,20,10,5,0.14143442678622092,0.5301141744926768,0.23923090854001597,0.2836028738693125,0.0,0.0
657,True,True,FastText,True,256,8,20,20,0.1816083465025864,0.4185981529811538,0.17913973246124418,0.425057655544126,0.0,0.0
658,True,False,FastText,True,64,20,10,20,0.25949487193849624,0.24353194747488693,0.14115757399636011,0.5309278543215052,0.0,0.0
659,False,False,FastText,False,128,8,20,5,0.09665542577121584,0.6687273939723072,0.18650940499920676,0.4059331864457656,0.0,9.090909090909092
660,False,True,FastText,False,128,8,50,20,0.1257801639097082,0.5770171496221582,0.0629256655164497,0.7808629035470311,0.0,0.0
661,False,True,Word2Vec,True,64,8,10,20,0.308645639826496,0.16224209136027626,0.18310801767399323,0.41470022561701336,0.0,9.090909090909092
662,True,True,FastText,False,32,2,5,2,-0.1468997288974608,0.5141721977426151,-0.1683686725980681,0.45386115996681486,0.0,0.0
663,False,False,Word2Vec,False,256,8,20,2,0.22773446502929243,0.3080644172070699,0.085601581017873,0.7048611161235825,0.0,18.181818181818183
664,False,False,Word2Vec,False,128,20,10,20,0.24879341361543433,0.2642093986440924,0.17347075358588837,0.44009271753910917,0.0,0.0
665,False,True,FastText,True,256,8,10,20,0.11777349549073517,0.6016813246786183,0.15306242963460737,0.4964765971690901,0.0,0.0
666,False,False,FastText,True,128,8,10,20,0.20302921251750455,0.3648334621458948,0.12981961624564847,0.5647432994146222,0.0,0.0
667,True,True,FastText,True,256,8,20,8,0.13126360275087287,0.5603840727123268,0.1258513310328994,0.5767999091566309,0.0,0.0
668,True,True,FastText,False,64,8,5,5,0.03730077529713295,0.8691010994502344,-0.03174628170199264,0.8884654010195703,0.0,9.090909090909092
669,True,True,Word2Vec,True,64,20,20,20,0.4699114683147674,0.027333650210397784,0.3134945318071773,0.15540477370138453,0.0,9.090909090909092
670,False,True,Word2Vec,True,128,20,5,20,0.371307066724729,0.08887405267659786,0.26644200714172395,0.23068663068799838,0.0,9.090909090909092
671,False,True,FastText,True,64,20,10,5,0.210169373013577,0.3478419322955112,0.1746045493609595,0.43706340745214756,0.0,0.0
672,True,False,FastText,True,128,20,50,5,0.2021203021074665,0.3670301491846335,0.13662239089607547,0.5443395134980277,0.0,0.0
673,True,True,Word2Vec,False,256,8,20,5,0.19147428756611046,0.39332156010907715,0.0725629296045546,0.7482811069797606,0.0,9.090909090909092
674,True,False,Word2Vec,True,32,2,5,2,0.19021906461277457,0.3964891528346539,0.09750643665612024,0.6659734761921386,0.0,9.090909090909092
675,True,False,Word2Vec,True,256,8,5,20,0.3487918917404092,0.11162901353433115,0.24943507051565644,0.26293907098001207,0.0,0.0
676,False,False,FastText,False,32,8,5,5,0.20444504717214118,0.36142676083126335,0.15646381695982087,0.48683998313556365,0.0,0.0
677,False,False,FastText,True,64,20,50,5,0.25095765293267513,0.2599403126599289,0.16099900006010553,0.4741378542467628,0.0,0.0
678,False,False,FastText,False,64,8,10,20,0.1639375917852587,0.4659981690912662,0.07653121481730368,0.7349813156946108,0.0,0.0
679,True,True,Word2Vec,False,256,8,20,8,0.15910082960176547,0.4794336904078298,0.09750643665612024,0.6659734761921386,0.0,0.0
680,True,False,FastText,False,32,2,5,8,-0.08048121980703182,0.7218152131469432,-0.16269969372271229,0.4694182962268776,0.0,9.090909090909092
681,True,True,FastText,False,128,8,5,20,0.14351856501272833,0.5240076521879671,0.08956986623062209,0.6918136218920085,0.0,9.090909090909092
682,True,True,Word2Vec,False,256,8,5,8,0.2036706689847571,0.36328773945775733,0.09353815144337116,0.6788500071819573,0.0,9.090909090909092
683,False,True,Word2Vec,False,256,2,5,5,0.1330200889598607,0.5551018225242886,0.05839048241616503,0.7963228901777071,0.0,9.090909090909092
684,False,True,Word2Vec,True,256,8,50,5,0.2294123431868745,0.3044164544600212,0.13775618667114664,0.5409720897746146,0.0,18.181818181818183
685,False,False,Word2Vec,False,32,8,20,5,0.2426921241891657,0.27648326365439424,0.15079483808446503,0.5029527063639416,0.0,0.0
686,False,False,Word2Vec,False,64,8,50,5,0.2630807241800792,0.23684501401888758,0.2148542993759859,0.336950129325848,0.0,18.181818181818183
687,False,True,Word2Vec,False,256,20,5,5,0.23580741124023016,0.29075650014416377,0.19444597542470488,0.3858790580850576,0.0,9.090909090909092
688,True,False,FastText,False,32,2,5,2,-0.1549478527267871,0.49112336674669166,-0.17913973246124418,0.425057655544126,0.0,0.0
689,True,False,Word2Vec,True,32,8,5,2,0.18929076358154465,0.39884085633848854,0.00793657042549816,0.9720372780043804,0.0,9.090909090909092
690,True,False,FastText,True,64,20,50,20,0.32359568384946596,0.14181480895024132,0.17913973246124418,0.425057655544126,0.0,0.0
691,True,True,FastText,True,64,8,10,5,0.12061504864225807,0.5928778758126617,0.05272150354080919,0.8157514635021663,0.0,0.0
692,True,True,Word2Vec,False,32,2,5,8,0.03846891619153507,0.8650375133936322,-0.052154605653273615,0.8177002791505197,0.0,9.090909090909092
693,True,True,FastText,False,128,20,50,5,0.10426774522187476,0.6442434658911466,0.12981961624564847,0.5647432994146222,0.0,18.181818181818183
694,True,False,Word2Vec,False,256,8,50,5,0.17974692107056703,0.4234638948031864,0.07936570425498159,0.7255259169816382,0.0,0.0
695,False,True,FastText,False,256,8,10,5,0.003557195796417346,0.9874651275845251,0.10260851764394048,0.6495509427326213,0.0,0.0
696,False,True,FastText,True,256,20,20,20,0.14072546050134993,0.5321990179289905,0.17687214091110182,0.4310381636055245,0.0,0.0
697,True,True,FastText,False,128,8,5,5,0.07758506481943295,0.7314614302813948,0.03174628170199264,0.8884654010195703,0.0,0.0
698,False,False,FastText,True,64,8,50,5,0.2303618501089049,0.30236385815538847,0.13435479934593314,0.5511030493938609,0.0,0.0
699,True,False,Word2Vec,False,256,20,20,5,0.23614459407530822,0.2900470082565906,0.1388899824462178,0.5376143024372451,0.0,18.181818181818183
700,False,True,FastText,True,32,8,20,8,0.2687810136441405,0.22646374163948962,0.10827749651929633,0.6314865179634123,0.0,0.0
701,False,True,Word2Vec,True,128,8,10,5,0.30043702360892327,0.1742890237066752,0.21315360571337916,0.34088036563143553,0.0,18.181818181818183
702,True,True,FastText,True,256,8,5,20,0.1479256115920899,0.5112056403711,0.11281267961958098,0.6171791673554224,0.0,0.0
703,True,False,Word2Vec,False,256,8,5,2,0.21989705655056413,0.32545545831154465,0.026077302826636808,0.9082922893770146,0.0,18.181818181818183
704,True,True,Word2Vec,False,64,8,20,20,0.20558051702667127,0.3587080043575681,0.07483052115469693,0.7406724960293856,0.0,18.181818181818183
705,False,True,Word2Vec,False,256,20,10,20,0.18042481122928214,0.42168837415579546,0.044218035227775454,0.8450879801171803,0.0,0.0
706,True,False,Word2Vec,False,32,8,5,2,0.12982004011890477,0.5647420175858124,-0.011337957750711655,0.9600611089074539,0.0,9.090909090909092
707,False,False,FastText,True,32,2,5,5,0.28756997748541036,0.19438827155758667,0.14682655287171595,0.5143841168709524,0.0,0.0
708,True,False,FastText,True,64,20,20,5,0.33151605229931086,0.131764572564447,0.1950128733122405,0.38446835393512546,0.0,0.0
709,True,True,FastText,True,64,20,10,20,0.2664478359491882,0.23067604352358143,0.14002377822128895,0.534266205974574,0.0,0.0
710,True,False,FastText,False,32,2,5,5,-0.09940674920720284,0.6598389850615791,-0.12301684159522146,0.5854796572670453,0.0,9.090909090909092
711,True,False,Word2Vec,False,64,8,20,5,0.22016243554255707,0.3248571413619316,0.10374231341901166,0.6459224033863727,0.0,9.090909090909092
712,False,False,FastText,True,256,8,10,5,0.18133038751863695,0.41932279908985315,0.20861842261309446,0.3514926456954126,0.0,0.0
713,True,True,FastText,True,256,2,5,5,0.02647969886036197,0.9068830583896006,-0.00793657042549816,0.9720372780043804,0.0,0.0
714,False,True,FastText,False,32,8,5,5,0.1499551633417007,0.5053611696822163,0.18650940499920676,0.4059331864457656,0.0,0.0
715,True,True,FastText,True,256,8,50,20,0.20988452130757002,0.3485107585673988,0.1876432007742779,0.4030337135238027,0.0,0.0
716,False,True,FastText,True,32,2,5,8,0.16462493587054683,0.46410466968804437,0.07483052115469693,0.7406724960293856,0.0,0.0
717,False,True,FastText,True,256,8,50,5,0.1569237951737678,0.4855440005814951,0.19047769021195582,0.39583534426601696,0.0,0.0
718,True,False,FastText,False,64,8,20,20,0.15976539808482618,0.47757618502399374,0.04081664790256196,0.8568805619923963,0.0,9.090909090909092
719,True,True,FastText,True,128,8,5,5,0.14020258381552864,0.5337390816536178,0.12415063737029265,0.5820010452190858,0.0,0.0
720,True,False,Word2Vec,False,256,20,10,20,0.23952188069240182,0.2829999850427081,0.11224578173204541,0.6189604087553271,0.0,0.0
721,True,True,Word2Vec,True,128,20,20,5,0.3109604404790767,0.15895240189858154,0.26247372192897483,0.23796844997290617,0.0,18.181818181818183
722,True,True,FastText,True,256,8,5,5,0.12438602543619635,0.5812799670381351,0.14399206343403803,0.5226249576548427,0.0,0.0
723,True,True,Word2Vec,False,64,20,20,20,0.31214300900099573,0.15728988540104302,0.1853756092241356,0.4088441160637495,0.0,9.090909090909092
724,True,False,Word2Vec,False,128,20,20,20,0.25327633825199714,0.25541573780932936,0.15929830639749876,0.478881352400781,0.0,9.090909090909092
725,True,True,FastText,False,64,20,10,5,0.1431575355745623,0.5250630797451948,0.061224971853842944,0.7866513679595336,0.0,9.090909090909092
726,True,True,Word2Vec,True,256,20,5,5,0.28412546819787654,0.2000244023829422,0.28231514799272023,0.20303024846149942,0.0,18.181818181818183
727,False,False,FastText,False,256,20,50,5,0.06529190326189185,0.7728278662881332,0.18594250711167115,0.4073872210153838,0.0,0.0
728,False,False,FastText,True,128,20,50,20,0.28262917094070406,0.2025066837621305,0.1683686725980681,0.45386115996681486,0.0,0.0
729,False,True,Word2Vec,False,64,8,10,20,0.2281917120137334,0.30706765888768706,0.08446778524280185,0.7086039225546922,0.0,0.0
730,True,False,Word2Vec,True,32,2,5,8,0.25535471579237085,0.251403281464467,0.1689355704856037,0.4523203615742296,0.0,18.181818181818183
731,True,True,Word2Vec,False,64,20,50,5,0.25644911933852943,0.24930685634071417,0.17800593668617298,0.4280423003528745,0.0,36.36363636363637
732,False,False,FastText,True,256,8,5,2,0.19743820968956355,0.3784659481484591,0.14059067610882453,0.5325958086976024,0.0,0.0
733,False,False,FastText,True,128,20,20,5,0.1383002247283108,0.5393596905680427,0.14569275709664478,0.5176729549934691,0.0,0.0
734,True,False,Word2Vec,False,256,2,5,8,0.15370086718735732,0.4946606909720167,0.08163329580512392,0.7179892241828125,0.0,0.0
735,False,True,Word2Vec,True,64,8,5,20,0.3772242475381665,0.08351224859031281,0.24206539797769386,0.2777640064644075,0.0,18.181818181818183
736,True,False,Word2Vec,False,128,8,5,20,0.19411949218562113,0.38669282106219105,0.10997819018190305,0.6261059651395837,0.0,9.090909090909092
737,True,False,Word2Vec,True,128,8,5,5,0.2784584398409953,0.2095346916903401,0.1819742218989221,0.41764534414500243,0.0,18.181818181818183
738,False,False,FastText,False,128,8,10,20,0.1457594432579366,0.5174792388337222,0.0759643169297681,0.736876900675212,0.0,0.0
739,False,False,Word2Vec,True,64,20,20,5,0.3932886749049155,0.07017433871227095,0.22505846135162638,0.31393740407900456,0.0,18.181818181818183
740,True,False,FastText,True,256,20,20,5,0.19498548762383217,0.38453643520776964,0.16553418316039017,0.4616059554900269,0.0,0.0
741,True,False,FastText,False,128,8,20,5,0.06855663758110529,0.7617787478076437,0.06462635917905643,0.7750856229936227,0.0,9.090909090909092
742,True,True,FastText,False,256,2,5,2,-0.10493526441203971,0.6421129234761627,-0.10034092609379817,0.6568310128568271,0.0,9.090909090909092
743,False,True,Word2Vec,False,256,8,5,20,0.1857761013962533,0.40781457773072516,0.08956986623062209,0.6918136218920085,0.0,0.0
744,True,False,Word2Vec,False,64,8,10,20,0.20874310210460395,0.3511983433939963,0.12981961624564847,0.5647432994146222,0.0,9.090909090909092
745,True,False,Word2Vec,True,128,20,5,5,0.3049044461645704,0.16765857388475175,0.19557977119977607,0.38306056496787766,0.0,18.181818181818183
746,True,True,FastText,True,128,20,20,20,0.28936401839965487,0.19149574989110818,0.22732605290176872,0.30895638752158966,0.0,0.0
747,False,True,Word2Vec,False,32,8,20,2,0.272028703743293,0.22068516470553867,0.13322100357086197,0.5544990498417603,0.0,18.181818181818183
748,True,True,Word2Vec,False,128,20,5,5,0.23124651769169913,0.30045909222288514,0.14285826765896686,0.5259387149734946,0.0,9.090909090909092
749,False,True,Word2Vec,False,256,20,10,5,0.17662847198821616,0.4316834787354074,0.14342516554650248,0.5242805984011663,0.0,9.090909090909092
750,False,True,Word2Vec,False,32,8,20,8,0.3064861782661953,0.16535347464395347,0.15136173597200062,0.5013298281242269,0.0,0.0
751,True,True,FastText,True,32,2,20,5,0.06018657411001607,0.7901910260089349,0.013038651413318404,0.9540759856993051,0.0,0.0
752,False,False,Word2Vec,True,128,20,20,20,0.3829973137467114,0.07851755263670153,0.22222397191394844,0.3202317724177449,0.0,0.0
753,True,False,Word2Vec,False,32,8,20,2,0.18268913519454516,0.4157869817233919,0.06065807396630737,0.788583292390677,0.0,18.181818181818183
754,False,False,Word2Vec,True,128,20,50,5,0.28732059858224546,0.19479267173684753,0.17573834513603068,0.43404521095573545,0.0,18.181818181818183
755,True,True,Word2Vec,False,256,2,5,5,0.1100616575409912,0.6258423654896799,0.0,1.0,0.0,0.0
756,False,False,FastText,False,64,20,10,5,0.13488601063471395,0.549515193717795,0.171203162035746,0.4461845332453426,0.0,0.0
757,False,True,FastText,False,128,20,10,5,0.03626522315175284,0.8727061247943707,0.13662239089607547,0.5443395134980277,0.0,0.0
758,False,False,Word2Vec,True,256,8,50,5,0.2543240903466721,0.2533878760407659,0.14285826765896686,0.5259387149734946,0.0,18.181818181818183
759,True,True,FastText,True,128,20,5,20,0.2508431977126411,0.2601649721943507,0.12471753525782822,0.5802650879637687,0.0,0.0
760,False,True,Word2Vec,False,256,8,20,8,0.19012480044145577,0.3967276032298817,0.1258513310328994,0.5767999091566309,0.0,0.0
761,False,False,FastText,True,256,20,50,20,0.14989998875757624,0.5055196245015684,0.1218830458201503,0.5889671480982825,0.0,0.0
762,True,False,Word2Vec,False,128,20,5,5,0.27488066839358294,0.2156918443721137,0.22619225712669758,0.31144083751239116,0.0,18.181818181818183
763,False,False,Word2Vec,True,256,20,20,20,0.2805897827577823,0.20592313975419124,0.17913973246124418,0.425057655544126,0.0,0.0
764,True,False,Word2Vec,True,32,8,20,5,0.18509711174216653,0.4095608852824538,0.04648562677791779,0.8372438589364435,0.0,9.090909090909092
765,True,False,FastText,True,256,20,50,20,0.2526542889747972,0.2566245860391885,0.22052327825134171,0.32404465460670784,0.0,0.0
766,False,True,FastText,False,256,20,20,20,0.06838810973332612,0.7623480352857422,0.13718928878361106,0.5426546005151731,0.0,0.0
767,True,True,Word2Vec,True,128,20,20,20,0.3542054469639886,0.1058071325343004,0.25000196840319205,0.2618199903704488,0.0,36.36363636363637
768,True,True,FastText,False,128,20,20,5,0.16904587870121865,0.4520208670274881,0.20294944373773866,0.3650259462113382,0.0,9.090909090909092
769,True,False,Word2Vec,False,64,8,10,5,0.1383691580501978,0.5391555473028652,0.04365113734023988,0.8470512563794537,0.0,18.181818181818183
770,True,True,FastText,True,128,8,50,20,0.2525734885340241,0.2567818765692463,0.17743903879863743,0.4295388318061695,0.0,0.0
771,True,False,FastText,False,64,20,5,20,0.24277485874911992,0.2763144699023771,0.1717700599232816,0.4446574413888418,0.0,0.0
772,False,False,FastText,False,64,8,5,20,0.20462250517435673,0.36100107347053556,0.10147472186886933,0.6531871694591489,0.0,9.090909090909092
773,False,False,FastText,True,256,8,5,5,0.1693624770531083,0.45116185503404255,0.23753021487740922,0.28714271691903215,0.0,0.0
774,True,True,FastText,True,256,8,10,5,0.1156460703077024,0.6083076909203774,0.14455896132157361,0.5209717992143068,0.0,0.0
775,False,False,Word2Vec,False,32,8,20,8,0.25013366993175,0.2615604412637208,0.11281267961958098,0.6171791673554224,0.0,0.0
776,True,False,Word2Vec,False,256,2,5,5,0.10072515963350091,0.6555952971506531,-0.02267591550142331,0.9202145250598153,0.0,0.0
777,True,False,FastText,False,128,8,20,20,0.12591173678586018,0.5766155461191529,0.052154605653273615,0.8177002791505197,0.0,9.090909090909092
778,False,True,FastText,True,32,8,20,2,0.19512345468252443,0.3841935160265271,0.09410504933090676,0.677005097150555,0.0,0.0
779,False,False,FastText,True,256,8,50,5,0.1539264449916727,0.49401986490183786,0.1615658979476411,0.47256200106627066,0.0,0.0
780,True,False,FastText,True,128,8,10,20,0.19062100779286828,0.3954732946369452,0.1258513310328994,0.5767999091566309,0.0,0.0
781,True,False,FastText,False,256,8,5,5,0.037495603700837994,0.868423129675339,0.06009117607877178,0.7905164174036169,0.0,0.0
782,False,True,Word2Vec,False,256,8,20,20,0.18111356325882813,0.41988853762610223,0.07483052115469693,0.7406724960293856,0.0,0.0
783,False,False,FastText,True,128,20,50,5,0.17117370982485366,0.44626394590347634,0.16043210217256995,0.4757163674667545,0.0,0.0
784,False,True,FastText,True,64,8,5,5,0.145901187965215,0.5170676006638347,0.12074925004507914,0.5924634557414394,0.0,0.0
785,False,False,FastText,False,64,8,5,5,0.03956685311703623,0.8612211423137618,0.08843607045555091,0.6955330599328233,0.0,9.090909090909092
786,True,False,FastText,False,64,20,10,5,0.18196387549100318,0.4176722719400296,0.11621406694479447,0.6065355971027382,0.0,9.090909090909092
787,True,False,Word2Vec,False,128,8,50,20,0.22126798218104055,0.3223717165502345,0.13718928878361106,0.5426546005151731,0.0,9.090909090909092
788,True,False,FastText,True,128,8,5,5,0.17292123408380275,0.44156492828830834,0.10374231341901166,0.6459224033863727,0.0,0.0
789,False,False,FastText,False,32,8,5,2,0.18915020568108623,0.39919761147363764,0.25623784516608344,0.24971068957932147,0.0,0.0
790,False,False,FastText,False,256,2,5,5,-0.007573646360900906,0.9733155088008797,0.06462635917905643,0.7750856229936227,0.0,0.0
791,True,True,Word2Vec,True,128,20,5,5,0.33530480511294414,0.12714149231380736,0.22165707402641285,0.32149971396541316,0.0,18.181818181818183
792,False,False,FastText,False,64,8,20,20,0.18678489274742172,0.4052276227063764,0.14002377822128895,0.534266205974574,0.0,0.0
793,False,True,FastText,True,128,20,20,5,0.15181738753157695,0.5000272764638799,0.14625965498418037,0.5160272819962746,0.0,0.0
794,True,False,FastText,False,128,20,10,20,0.196417612167804,0.3809852821982147,0.16440038738531904,0.4647228220628664,0.0,0.0
795,True,True,FastText,True,64,20,5,20,0.2933443980575752,0.1851828745533743,0.16950246837313926,0.4507822948852308,0.0,0.0
796,False,True,Word2Vec,False,256,8,5,5,0.23573521065381345,0.2909085627292256,0.157597612734892,0.4836486439788491,0.0,18.181818181818183
797,True,False,FastText,False,256,20,10,5,0.09741439619761293,0.6662711245654301,0.17290385569835276,0.44161152890286004,0.0,9.090909090909092
798,True,True,Word2Vec,True,128,20,10,20,0.364604906317781,0.09525145689071184,0.24546678530290733,0.2708578168434653,0.0,18.181818181818183
799,True,True,Word2Vec,True,256,8,5,2,0.27880449364582194,0.20894544721910543,0.20578393317541657,0.3582222034610566,0.0,18.181818181818183
800,False,True,FastText,True,256,2,20,5,0.12269306626951897,0.5864746685949883,0.15306242963460737,0.4964765971690901,0.0,0.0
801,False,True,FastText,False,256,20,20,5,0.005995457966867221,0.9788746377520099,0.10827749651929633,0.6314865179634123,0.0,0.0
802,False,False,Word2Vec,False,32,8,5,5,0.20094206265538322,0.3698890500850333,0.05895738030370062,0.794386226890732,0.0,18.181818181818183
803,True,True,Word2Vec,False,64,20,5,20,0.30128201973627994,0.17302126345640534,0.18934389443688465,0.39870604911323637,0.0,0.0
804,True,True,Word2Vec,False,64,20,20,5,0.31929963082178187,0.14748769160012154,0.19387907753716932,0.38729267428458003,0.0,9.090909090909092
805,False,True,FastText,False,32,8,5,2,0.16046831827531305,0.47561544518391335,0.20408323951280982,0.3622955662692271,0.0,0.0
806,False,False,FastText,True,64,8,20,5,0.21409196475604475,0.33870851780542377,0.19444597542470488,0.3858790580850576,0.0,0.0
807,False,False,Word2Vec,True,64,20,50,5,0.30776129014126336,0.16351130855816357,0.13152030990825522,0.5596106819193363,0.0,18.181818181818183
808,False,False,FastText,False,64,20,50,5,0.11572138311551002,0.6080725999701821,0.1683686725980681,0.45386115996681486,0.0,9.090909090909092
809,False,False,Word2Vec,True,256,20,5,20,0.2840462374458082,0.20015532584025492,0.15816451062242762,0.4820569122512064,0.0,0.0
810,False,True,Word2Vec,True,256,20,20,5,0.27979968543269196,0.20725705675844103,0.2233577676890196,0.31770495346627203,0.0,18.181818181818183
811,True,False,FastText,True,64,8,5,5,0.17006230160926564,0.4492660810835191,0.13152030990825522,0.5596106819193363,0.0,0.0
812,False,True,FastText,False,128,20,20,20,0.1671854232598637,0.4570859487206025,0.13945688033375336,0.5359390394626347,0.0,0.0
813,False,True,FastText,False,256,8,20,2,0.03765283314034085,0.8678760629821297,0.15873140850996317,0.48046781321050724,0.0,9.090909090909092
814,True,False,FastText,False,32,8,20,8,0.14946427346616928,0.506771794166117,-0.009637264088104908,0.9660483100722514,0.0,9.090909090909092
815,True,True,FastText,False,128,8,50,20,0.15306434871076105,0.49647113383636565,0.05839048241616503,0.7963228901777071,0.0,18.181818181818183
816,False,True,FastText,False,128,8,10,5,0.07570280006359295,0.737751855940832,0.15136173597200062,0.5013298281242269,0.0,0.0
817,False,True,Word2Vec,False,256,20,20,5,0.22270918301869821,0.31914893339681827,0.15703071484735642,0.48524300281273947,0.0,9.090909090909092
818,False,True,Word2Vec,True,128,8,20,5,0.2679031023445496,0.22804273281306206,0.19331217964963374,0.3887091993624747,0.0,18.181818181818183
819,False,False,FastText,True,256,2,5,5,0.11520395497398755,0.6096885185417036,0.15476312329721412,0.4916465963162564,0.0,0.0
820,True,True,Word2Vec,True,256,8,50,5,0.2643753007645896,0.23446058990731103,0.198414260637454,0.3760654548617681,0.0,18.181818181818183
821,False,True,FastText,False,128,20,20,5,0.026807409555126154,0.9057355825249788,0.11734786271986564,0.6030046521467224,0.0,0.0
822,False,True,FastText,False,64,8,5,20,0.13194207764299137,0.5583410456787877,0.09127055989322883,0.6862473277875998,0.0,0.0
823,True,True,FastText,False,256,8,50,20,0.09186701464432327,0.6842988545583296,0.05385529931588037,0.8118569961745683,0.0,0.0
824,False,False,FastText,True,256,8,20,5,0.1712139598690309,0.44615542066481856,0.21825568670119938,0.32917072678100134,0.0,0.0
825,True,False,Word2Vec,True,128,8,50,5,0.2912906038239194,0.18842220639158894,0.18367491556152885,0.41323192646261453,0.0,27.27272727272727
826,False,True,FastText,False,64,20,20,20,0.24105540541222809,0.2798358000211367,0.1746045493609595,0.43706340745214756,0.0,0.0
827,False,False,FastText,True,128,8,5,5,0.16763616464771397,0.4558561151004308,0.20068185218759635,0.37052214557619145,0.0,0.0
828,False,False,FastText,False,32,2,5,8,-0.0041920826209866785,0.9852281267999342,-0.14285826765896686,0.5259387149734946,0.0,0.0
829,True,True,Word2Vec,False,256,8,20,20,0.20155942479042352,0.3683894833156325,0.1286858204705773,0.5681766061519533,0.0,18.181818181818183
830,False,True,Word2Vec,False,64,8,50,20,0.24697182115374872,0.26783695492613835,0.14285826765896686,0.5259387149734946,0.0,0.0
831,True,True,FastText,True,256,8,50,5,0.14401491676294956,0.5225582658925201,0.18084042612385093,0.4206017965551948,0.0,0.0
832,True,True,FastText,False,256,20,20,20,0.13508566792713161,0.5489189322520602,0.18367491556152885,0.41323192646261453,0.0,0.0
833,True,False,FastText,True,256,2,5,5,0.06239976177719202,0.782651683126146,0.044784933115311044,0.8431255912353891,0.0,0.0
834,True,True,FastText,False,64,20,20,5,0.223420970477345,0.3175644531915047,0.10827749651929633,0.6314865179634123,0.0,9.090909090909092
835,False,True,Word2Vec,False,128,20,10,5,0.2330094633816059,0.29668537444944065,0.11621406694479447,0.6065355971027382,0.0,9.090909090909092
836,True,False,Word2Vec,True,128,20,20,5,0.357129281312356,0.10275674492104094,0.27834686277997117,0.20972491637653898,0.0,18.181818181818183
837,False,True,Word2Vec,True,128,8,20,20,0.29816801726806574,0.17772486367202686,0.17233695781081715,0.44313310505745707,0.0,0.0
838,False,True,Word2Vec,False,64,8,50,5,0.2600482661660781,0.2424920719536165,0.14229136977143128,0.5275993008568729,0.0,9.090909090909092
839,True,True,Word2Vec,False,128,20,20,20,0.22982781202501903,0.3035172670937224,0.12698512680797056,0.5733437617955333,0.0,9.090909090909092
